visitorid,itemid,rating
316850,32398,118
316850,51275,113
316850,76060,233
316850,76815,147
316850,133867,121
316850,134131,111
316850,162139,140
316850,204023,133
316850,237244,121
316850,237448,114
316850,248455,114
316850,267236,103
316850,285948,143
316850,286508,113
316850,380061,132
316850,424245,121
316968,195423,212
317190,422329,116
317198,228324,115
317233,10572,112
317233,87081,111
317553,202168,111
317601,279316,111
317833,206305,132
317833,355281,110
317906,147509,110
317906,159624,110
318197,464404,112
318471,390591,111
318506,115696,113
318843,357541,212
319380,368841,217
319457,300594,112
319468,324290,112
319482,194643,112
319482,249161,112
319482,306328,111
319880,7943,111
320097,41367,111
320142,378901,111
320142,420731,112
320192,58638,115
320195,339356,111
320205,252541,112
320272,415818,212
320434,154766,111
320434,280970,110
320547,83730,239
320626,317816,110
320871,1090,118
320928,321780,117
320993,330469,112
321061,213280,213
321061,275150,223
321109,265802,111
321381,93831,129
321381,444848,152
321418,422044,112
321452,374825,115
321571,167728,113
321577,409910,223
321588,238865,111
321756,272813,101
321766,247950,112
321851,462188,111
322055,446522,111
322310,9877,113
322355,150215,114
322407,260957,215
322411,320130,102
322645,458526,112
322733,144781,111
322871,89250,111
322871,99601,113
323143,187374,111
323221,424899,111
323507,383149,323
323687,95729,224
323687,229588,112
323691,240970,111
323896,334047,112
323945,176363,111
324330,348361,115
324620,332078,113
324681,354585,114
325061,162375,102
325157,148400,116
325188,206000,111
325190,370223,113
325393,2463,114
325589,24292,111
325641,140296,112
325687,239581,223
325833,19,110
325833,203056,111
325833,273304,111
326049,248455,234
326233,303715,111
326274,443829,111
326304,114070,118
326595,464998,112
326689,390799,111
327031,79371,112
327031,130598,110
327031,277643,111
327094,382751,118
327098,85156,111
327302,190172,111
327372,101804,112
327414,50221,111
327414,59003,101
327414,185017,112
327437,90782,113
327437,215522,126
327493,7943,112
327548,175668,110
327581,389550,110
327687,20968,222
327734,141795,112
327932,165583,112
328055,160034,210
328055,263188,220
328055,357583,220
328126,159822,110
328219,319605,110
328219,451479,111
328322,445351,112
328364,133224,112
328466,6469,111
328736,195423,112
328736,250248,113
328795,45742,121
328911,175818,117
329044,265625,114
329154,261269,101
329190,65420,114
329190,90238,113
329317,62971,111
329317,218794,112
329317,280845,111
329317,461686,111
329397,449010,112
329490,127507,111
329879,220920,111
329963,350384,117
330035,128318,111
330222,384302,114
330412,215916,111
330412,456471,112
330418,92678,111
330461,187026,115
330462,369093,113
330565,289103,105
330628,438484,111
330672,25744,242
330675,22526,115
330865,105870,346
330865,242314,343
330865,417927,342
330959,440650,113
331000,434726,103
331162,140945,111
331270,180751,242
331366,55911,217
331366,167337,219
331639,20092,112
331673,49803,121
331673,237019,112
331713,152424,102
331807,248455,114
331815,284654,110
331925,32649,112
331925,34532,111
331925,49405,113
331925,59828,112
331925,71153,111
331925,112259,111
331925,188858,111
331925,253315,113
331925,330029,112
331925,443344,111
331980,90931,116
332225,74453,112
332232,365888,112
332997,417059,111
333147,212767,111
333296,92466,111
333296,101429,110
333296,184217,112
333296,232607,111
333607,398682,117
333746,427499,131
334079,400207,103
334292,167769,111
334469,32299,111
334471,163376,111
334471,164034,110
334471,167534,111
334518,279972,114
334686,150439,111
334686,364328,111
334686,453432,111
334690,112146,111
334690,156436,111
334690,436666,112
334748,323766,109
334971,63568,111
335184,335235,111
335188,315543,114
335297,294438,113
335628,424354,113
335768,90931,111
336088,206241,114
336149,224625,212
336290,315698,111
336290,381726,110
336360,138427,136
336577,424506,111
336596,15283,111
336757,419231,112
336940,336760,117
337282,316472,112
337316,320058,111
337338,285593,112
337411,40140,113
337718,223879,101
337843,122604,111
337843,212583,138
338364,279373,115
338429,412917,111
338801,449023,112
338911,244541,131
339526,29656,137
339526,66146,142
339526,251515,115
339526,357212,161
339526,357859,181
339526,360673,162
339526,422709,164
339765,57245,112
339811,379841,112
339944,431728,114
340001,188069,222
340007,148103,112
340182,338148,114
340182,370885,112
340196,103127,111
340689,23054,114
340753,67304,183
340941,51629,111
341098,139435,114
341179,289043,111
341188,70480,117
341195,57245,113
341353,114070,114
341418,127123,110
341443,56810,110
341443,169397,113
341443,403996,110
341476,21886,111
341714,452271,111
341900,258293,111
341900,322171,101
342236,5813,101
342244,129643,111
342306,370295,112
342306,390984,111
342381,253150,121
342540,235047,112
342640,361976,111
342707,193488,107
342707,232172,116
343016,289126,112
343137,325115,112
343137,403039,112
343221,58676,113
343270,303828,114
343274,234321,111
343283,377981,112
343404,44220,111
343412,255614,111
343559,10162,227
343559,406693,222
343659,12404,128
343835,466008,111
343950,204980,114
344013,270383,111
344271,23762,102
344293,174896,112
344293,218973,111
344688,4117,110
344727,211451,113
344727,427541,113
344959,264858,121
345160,2828,107
345160,162046,124
345244,215868,231
345276,16199,112
345276,19629,111
345276,53480,111
345276,211902,111
345276,212742,111
345276,226374,112
345276,232780,111
345276,355396,111
345276,368514,114
345425,260415,114
345558,350960,111
345560,36859,112
345673,398345,112
345781,438400,115
345850,291403,110
345939,361467,111
346127,168504,112
346127,296896,113
346127,465167,113
346132,282528,152
346166,399531,113
346276,367346,112
346288,373600,110
346346,430292,104
346366,302239,113
346435,328848,112
346453,265810,112
346597,52212,111
346597,133472,123
346597,137932,111
346597,220355,127
346597,255908,114
346597,425458,113
346597,426220,111
346597,427749,104
346597,453427,120
346615,228941,113
346657,139725,111
346760,61779,113
346832,446934,111
346862,29757,111
346862,306297,112
346907,455938,118
346981,237952,113
347176,46232,111
347354,360359,113
347454,287037,112
347598,34709,221
347598,55731,101
347598,206218,102
347598,255093,110
347598,381031,111
347610,29757,110
347610,89356,112
347610,99956,111
347610,216241,111
347610,297765,110
347686,46130,105
347697,317555,111
347756,66078,113
347756,436414,113
347814,247240,113
347819,88594,120
347937,324534,115
347953,137697,111
347996,435073,111
348025,228392,112
348159,390984,111
348256,67434,111
348399,239118,212
348484,192144,115
348579,271537,115
348755,380237,111
348983,46130,111
348985,88886,102
349186,224325,102
349352,317744,111
349390,63376,110
349686,206100,111
349713,10572,111
349713,461686,118
349879,254181,120
350026,452852,117
350045,5379,113
350176,194711,111
350453,347472,112
350566,6913,111
350566,9087,102
350566,13520,112
350566,16417,111
350566,23251,111
350566,26745,111
350566,29741,111
350566,34853,112
350566,36372,112
350566,51354,111
350566,54058,111
350566,56323,111
350566,57577,113
350566,57702,111
350566,60012,111
350566,68532,112
350566,68923,111
350566,69533,113
350566,71640,121
350566,79956,111
350566,82232,123
350566,85914,114
350566,93828,111
350566,94344,105
350566,134330,111
350566,135174,111
350566,136526,111
350566,151855,101
350566,154812,103
350566,156457,112
350566,163352,112
350566,163689,101
350566,170262,222
350566,170438,111
350566,183049,111
350566,184086,111
350566,184397,111
350566,189108,112
350566,192990,110
350566,193718,111
350566,195234,142
350566,195958,111
350566,198690,112
350566,200242,111
350566,200527,111
350566,204209,116
350566,206809,111
350566,210137,111
350566,211207,111
350566,214757,113
350566,215904,112
350566,216260,111
350566,217068,111
350566,222208,112
350566,226327,111
350566,229577,112
350566,230911,113
350566,234255,122
350566,234493,111
350566,235933,111
350566,239210,111
350566,241716,111
350566,241755,102
350566,247862,121
350566,249207,114
350566,251130,111
350566,252040,112
350566,254301,111
350566,257070,122
350566,259964,113
350566,261940,111
350566,264801,111
350566,266439,111
350566,268335,111
350566,270487,114
350566,277119,102
350566,283766,112
350566,284871,111
350566,285202,111
350566,288525,101
350566,302239,113
350566,302391,112
350566,309821,112
350566,331980,111
350566,332721,111
350566,341578,111
350566,345994,111
350566,346186,111
350566,347850,112
350566,353111,113
350566,358882,111
350566,361554,113
350566,369093,111
350566,369112,111
350566,370745,111
350566,372845,211
350566,374092,103
350566,382595,111
350566,385638,112
350566,388558,111
350566,394518,111
350566,404129,111
350566,428015,112
350566,442131,115
350566,442725,103
350566,442871,111
350566,445241,112
350566,452481,112
350566,459480,112
350566,462070,112
350678,138427,103
350733,13711,116
350839,120941,111
351199,465751,212
351211,51157,110
351211,167769,112
351630,224187,110
351661,461686,112
351730,416017,130
352193,358041,111
353070,465616,113
353096,181315,106
353143,30964,112
353262,245015,101
353389,440677,111
353643,431216,115
353891,388329,104
353930,387780,111
354324,78890,111
354368,187351,110
354436,208939,111
354447,41295,113
354447,193488,113
354554,369933,323
354579,6720,111
354579,104781,113
354660,413902,212
354704,408126,111
354751,371474,101
354752,429264,113
354764,233734,112
354766,1895,111
354766,184370,111
354766,329729,110
355053,350191,112
355056,17478,112
355146,93169,110
355146,369447,112
355146,379192,110
355297,213213,112
355334,46109,110
355392,330305,104
355706,182050,115
355834,148146,111
355834,175199,111
355834,187602,111
355834,300394,110
355834,318893,112
355934,4538,111
356231,55955,114
356300,355874,110
356329,266900,111
356340,449559,111
356571,323381,111
356818,333804,110
356818,339975,110
356890,430341,101
357181,229725,113
357339,432343,112
357597,125751,101
357740,118914,103
358407,227076,111
358516,77769,112
358516,84593,112
358516,124193,111
358516,149253,112
358516,152120,112
358516,188353,113
358516,188718,111
358516,200854,113
358516,393978,112
358516,430094,114
358516,432184,123
358516,454818,111
358516,460553,114
358631,65273,110
358674,420960,102
358806,68000,112
358806,437602,113
359044,378593,101
359094,299384,116
359145,45330,113
359146,317199,111
359448,207907,112
359647,189339,112
359681,15466,113
359742,46444,111
359890,145100,113
359914,307322,113
359960,315405,112
360237,397390,110
360394,437106,112
360552,122449,113
360552,367490,113
360742,166691,115
360945,150398,103
361041,221561,118
361066,347617,111
361291,29196,102
361291,214461,102
361302,203571,101
361339,20388,118
361387,43485,211
361527,391496,114
361876,59761,111
361876,368112,110
361960,450082,112
362141,311200,130
362910,111530,114
363277,178621,116
363277,201701,116
363402,121078,117
363577,413902,114
363924,360922,116
364073,113440,102
364212,47682,112
364536,167126,101
364726,365015,113
364892,458046,111
365060,31640,111
365135,208939,111
365136,224586,111
365194,371794,131
365315,146274,115
365315,218771,119
365347,419371,111
365832,339829,112
365845,92668,114
365905,459201,113
365962,7111,120
365962,72031,116
365962,217043,156
366202,460553,110
366204,128519,112
366331,174993,124
366364,345156,101
366382,1377,113
366382,386160,111
366436,33139,113
366464,290999,111
366509,128745,112
366614,387265,108
366681,134191,111
366681,389018,112
366706,192245,111
366742,231810,114
366799,316753,102
366799,344723,120
366911,324209,108
367079,441953,116
367087,179372,123
367291,159428,113
367301,188390,126
367329,365044,113
367376,109663,112
367485,338879,113
367586,322190,102
367862,466109,112
367987,256513,112
368033,204023,115
368241,404793,111
368444,420123,112
368499,368403,122
368611,57245,113
368787,465650,111
368807,7943,113
368819,433567,141
369102,319680,112
369168,116772,112
369168,293963,111
369254,291409,113
369374,148996,111
369432,453192,111
369433,204070,102
369533,373842,117
369557,173766,112
369973,187691,111
370007,218626,111
370053,282385,115
370154,268772,111
370237,172894,117
370237,212370,118
370331,357541,113
370541,266468,112
370552,386247,121
370681,178274,222
370723,12217,113
370723,170262,102
370759,279517,116
370800,18303,150
370863,173847,112
370928,299222,112
371540,215363,113
371604,496,111
371604,11390,112
371604,11670,112
371604,24734,111
371604,35061,111
371604,41803,111
371604,61298,112
371604,62035,110
371604,80435,120
371604,90921,112
371604,91998,112
371604,101698,124
371604,129972,123
371604,134118,111
371604,137102,113
371604,138677,114
371604,172842,111
371604,175273,112
371604,175668,111
371604,191106,110
371604,200536,111
371604,206241,112
371604,232780,112
371604,235796,111
371604,243355,111
371604,243843,113
371604,257611,112
371604,259078,113
371604,270745,111
371604,279052,111
371604,284901,112
371604,287972,111
371604,297965,111
371604,302587,112
371604,315571,112
371604,340375,120
371604,346213,112
371604,346673,111
371604,349815,111
371604,359863,112
371604,363602,111
371604,383869,112
371604,384470,111
371604,407078,111
371604,426751,111
371604,432357,112
371604,443320,111
371604,460553,113
371606,2463,111
371606,25091,111
371606,29757,111
371606,29940,111
371606,48030,116
371606,49257,112
371606,77733,112
371606,77735,111
371606,78729,111
371606,89646,112
371606,90219,111
371606,90487,111
371606,90931,118
371606,106575,112
371606,116721,111
371606,119736,122
371606,121680,111
371606,126644,112
371606,128513,111
371606,133001,111
371606,134191,113
371606,149382,235
371606,150547,111
371606,152836,112
371606,161623,111
371606,162863,115
371606,169213,111
371606,170952,112
371606,175749,111
371606,176648,110
371606,186702,105
371606,199018,111
371606,204494,112
371606,204820,111
371606,208695,111
371606,213834,103
371606,218626,111
371606,219512,112
371606,220797,111
371606,222848,111
371606,231482,112
371606,233734,113
371606,234033,112
371606,235971,111
371606,236000,111
371606,243355,113
371606,244027,111
371606,249804,112
371606,253286,116
371606,256280,111
371606,258148,111
